X,sampling_date,year,SampleID,pit,cross,length_mm,weight_g,fatmeter,tank,sex,deform,days_post_hatch,notes,meanRank,meanFat,rankFat,sire_col,dam_col,posAlSum.x,posAlSum.y
2202,5/27/2015,2015,F2LT-161,6C00015228,LxS,450,1080,54.8,3,?,NA,1275,NA,53.2,52.52,74,1087,1170,16,20
2203,5/27/2015,2015,F2LT-129,6C00015229,LxS,430,910,47.2,2,?,NA,1275,NA,44.66666667,50.5,35,1081,1150,18,26
2204,5/27/2015,2015,F2LT-212,6C00015235,LxS,385,520,33.3,3,?,NA,1275,NA,17.33333333,40.63333333,2,1044,1150,11,12
2205,5/27/2015,2015,F2LT-077,6C00015237,LxS,415,700,35,1,?,NA,1275,NA,26.6,45.2,3,1081,1150,NA,NA
2206,5/27/2015,2015,F2LT-202,6C00015238,LxS,460,1030,40,3,?,NA,1275,NA,19.66666667,40.53333333,9,1077,1170,13,20
2207,5/27/2015,2015,F2LT-305,6C00015242,SxL,440,900,49.3,4,?,NA,1275,NA,37,46.2,51,1127,1072,13,21
2208,5/27/2015,2015,F2LT-194,6C00015244,SxL,445,930,47.1,3,?,NA,1275,NA,17.8,43.18,36,1127,1072,10,21
2209,5/27/2015,2015,F2LT-196,6C00015249,SxL,460,1060,56,3,?,NA,1275,NA,52.2,54.32,70,1132,1028,21,20
2210,5/27/2015,2015,F2LT-061,6C00015250,SxL,470,1070,49.3,1,?,NA,1275,NA,36,49.3,52,1127,1072,NA,NA
2211,5/27/2015,2015,F2LT-281,6C00015253,SxL,396,680,51,4,?,NA,1275,NA,65,52.5,57,1132,1028,18,19
2212,5/27/2015,2015,F2LT-087,6C00015256,SxL,375,530,43.4,2,?,NA,1275,NA,38.6,50.84,20,1132,1028,NA,NA
2213,5/27/2015,2015,F2LT-311,6C00015268,SxL,476,1120,50.7,4,?,NA,1275,NA,43.33333333,48.36666667,56,1127,1072,15,23
2214,5/27/2015,2015,F2LT-302,6C00015270,SxL,425,800,47.3,4,?,NA,1275,NA,47.66666667,48.66666667,39,1127,1072,14,20
2215,5/27/2015,2015,F2LT-127,6C00015272,SxL,459,1120,57.7,2,?,NA,1275,NA,47.6,50.46,75,1127,1072,14,19
2216,5/27/2015,2015,F2LT-248,6C00015274,SxL,405,740,45.6,4,?,NA,1275,NA,30,45.73333333,30,1135,1072,14,19
2217,5/27/2015,2015,F2LT-234,6C00015279,SxL,421,760,39.5,3,?,NA,1275,NA,19,44.22,8,1127,1072,14,20
2218,5/27/2015,2015,F2LT-173,6C00015305,SxL,388,650,42.4,3,?,NA,1275,Weight changed from 488. Low condition - 6.8.15 AJ,11,41.52,16,1127,1072,14,22
2219,5/27/2015,2015,F2LT-195,6C00015308,SxL,409,770,45.2,3,?,NA,1275,NA,23.4,44.66,25,1153,1028,13,16
2220,5/27/2015,2015,F2LT-121,6C00015310,SxL,396,680,53.1,2,?,NA,1275,Weight changed from 496. Low condition - 6.8.15 AJ,35.4,49.56,65,1127,1072,10,21
2221,5/27/2015,2015,F2LT-057,6C00015314,SxL,485,1180,55.1,1,?,NA,1275,NA,42.6,50.88,69,1135,1072,NA,NA
2222,5/27/2015,2015,F2LT-134,6C00015317,SxL,460,1130,57.9,2,?,NA,1275,NA,60.4,61.1,76,1132,1028,20,20
2223,5/27/2015,2015,F2LT-052,6C00015320,SxL,430,800,48.1,1,?,NA,1275,NA,23,44.82,47,1127,1072,NA,NA
2224,5/27/2015,2015,F2LT-149,6C00015326,SxL,460,1020,49.5,2,?,NA,1275,NA,34.8,46.18,53,1135,1072,17,23
2225,5/27/2015,2015,F2LT-313,6C00015331,SxL,430,810,51.1,4,?,NA,1275,NA,65.33333333,52.53333333,58,1135,1072,19,18
2226,5/27/2015,2015,F2LT-018,6C00015335,SxL,405,690,45.4,1,?,NA,1275,NA,25,45.86,26,1132,1028,NA,NA
2227,5/27/2015,2015,F2LT-306,6C00015338,SxL,400,650,49.6,4,?,NA,1275,NA,61.66666667,51.6,54,1128,1078,10,20
2228,5/27/2015,2015,F2LT-083,6C00015342,SxL,380,570,42.2,2,?,NA,1275,NA,16,42,15,1132,1028,NA,NA
2229,5/27/2015,2015,F2LT-276,6C00015343,SxL,445,960,52.4,4,?,NA,1275,NA,62.66666667,53.06666667,63,1153,1028,NA,NA
2230,5/27/2015,2015,F2LT-044,6C00015357,SxL,433,870,53.4,1,?,NA,1275,NA,51.33333333,49.46666667,66,1153,1028,NA,NA
2231,5/27/2015,2015,F2LT-104,6C00015358,SxL,500,1480,45.4,2,?,NA,1275,NA,43.66666667,47.76666667,27,1153,1028,10,17
2232,5/27/2015,2015,F2LT-280,6C00015359,SxL,455,980,47.3,4,?,NA,1275,NA,42.66666667,51.13333333,40,NA,NA,13,15
2233,5/28/2015,2015,F2LT-544,6C00012000,LxL,469,1120,32.8,7,?,NA,1276,NA,29.33333333,42.73333333,6,1419,1470,19,16
2234,5/28/2015,2015,F2LT-328,6C00012013,LxL,460,1090,42.3,5,?,NA,1276,NA,36.8,41.08,42,1119,1146,15,18
2235,5/28/2015,2015,F2LT-446,6C00012017,LxL,423,740,55.3,6,?,NA,1276,NA,25.2,39.2,68,1168,1146,15,25
2236,5/28/2015,2015,F2LT-461,6C00012020,LxL,440,1080,47.3,6,?,NA,1276,NA,34.8,42.96,64,1145,1207,16,20
2237,5/28/2015,2015,F2LT-337,6C00012030,LxL,455,1030,41.5,5,?,NA,1276,NA,37.6,39.12,40,1184,1110,21,18
2238,5/28/2015,2015,F2LT-524,6C00012046,LxL,461,1020,46.8,7,?,NA,1276,NA,25.8,39.52,61,1184,1110,13,24
2239,5/28/2015,2015,F2LT-425,6C00012052,LxL,485,1210,43,6,?,NA,1276,NA,29.6,42.86,44,1184,1110,19,25
2240,5/28/2015,2015,F2LT-561,6C00012059,LxL,429,880,32.9,8,?,NA,1276,NA,11,31.66,8,1184,1110,13,23
2241,5/28/2015,2015,F2LT-592,6C00012101,LxL,456,1050,37.5,8,?,NA,1276,NA,38.33333333,43.3,26,1184,1110,19,20
2242,5/28/2015,2015,F2LT-525,6C00012103,LxL,482,1120,43.3,7,?,NA,1276,NA,35,46.52,45,1184,1110,18,19
2243,5/28/2015,2015,F2LT-466,6C00012120,SxS,481,1220,62.9,6,?,NA,1276,NA,36,57.7,62,1023,1091,10,19
2244,5/28/2015,2015,F2LT-498,6C00012122,SxS,476,1100,59.7,7,?,NA,1276,NA,14.2,52.4,45,1410,1477,12,19
2245,5/28/2015,2015,F2LT-584,6C00012125,SxS,484,1160,56.6,8,?,NA,1276,NA,15.2,52.18,34,1410,1477,10,12
2246,5/28/2015,2015,F2LT-506,6C00012126,SxS,380,500,44.5,7,?,NA,1276,NA,10.4,51.72,4,1102,1051,13,19
2247,5/28/2015,2015,F2LT-557,6C00012128,SxS,429,850,62.5,8,?,NA,1276,NA,47.33333333,59.83333333,58,1102,1051,17,15
2248,5/28/2015,2015,F2LT-537,6C00012130,LxL,487,1280,43.9,7,?,NA,1276,NA,31.4,43.8,49,1145,1207,14,18
2249,5/28/2015,2015,F2LT-520,6C00012133,LxL,415,750,40,7,?,NA,1276,NA,21,36,35,1168,1146,14,21
2250,5/28/2015,2015,F2LT-519,6C00012134,SxS,450,1020,64,7,?,NA,1276,NA,39.8,61.44,70,1102,1051,13,17
2251,5/28/2015,2015,F2LT-390,6C00012135,LxL,451,990,37.2,5,?,NA,1276,NA,26,36.44,24,1141,1110,19,19
2252,5/28/2015,2015,F2LT-558,6C00012137,SxS,500,1210,60,8,?,NA,1276,NA,40.4,60.12,48,1101,1032,21,15
2253,5/28/2015,2015,F2LT-484,6C00012139,LxL,446,940,42.4,7,?,NA,1276,NA,23.6,39.32,43,1168,1146,9,19
2254,5/28/2015,2015,F2LT-354,6C00012140,LxL,470,1220,33.1,5,?,NA,1276,NA,23.4,33.56,9,1184,1110,20,15
2255,5/28/2015,2015,F2LT-383,6C00012141,SxS,468,1120,57.8,5,?,NA,1276,NA,34.4,55.76,38,1043,1051,15,13
2256,5/28/2015,2015,F2LT-343,6C00012143,SxS,467,1130,53.2,5,?,NA,1276,NA,20,50.23333333,21,1023,1091,14,15
2257,5/28/2015,2015,F2LT-440,6C00012146,SxS,482,1290,63.4,6,?,NA,1276,NA,44.33333333,59.9,65,1410,1477,13,19
2258,5/28/2015,2015,F2LT-464,6C00012147,SxS,440,890,63.1,6,?,NA,1276,NA,37.8,61.14,63,1050,1091,14,20
2259,5/28/2015,2015,F2LT-576,6C00012148,SxS,447,1030,56.2,8,?,NA,1276,NA,28.4,54.66,30,NA,NA,16,16
2260,5/28/2015,2015,F2LT-580,6C00012151,SxS,389,780,55.6,8,?,FB,1276,NA,28.2,55.78,28,1101,1032,19,14
2261,5/28/2015,2015,F2LT-510,6C00012152,SxS,469,1080,59.1,7,?,NA,1276,NA,19.6,55.44,42,1043,1051,14,20
2262,5/28/2015,2015,F2LT-626,6C00012153,LxL,440,860,43.5,8,?,NA,1276,NA,30.4,39.88,46,1184,1110,12,20
2263,5/28/2015,2015,F2LT-602,6C00012154,LxL,410,660,34.2,8,?,NA,1276,NA,23.66666667,37.93333333,14,1119,1146,13,24
2264,5/28/2015,2015,F2LT-629,6C00012157,SxS,390,670,52.6,8,?,FB,1276,NA,34.8,59,18,1101,1032,14,17
2265,5/28/2015,2015,F2LT-526,6C00012158,LxL,488,1130,44.4,7,?,NA,1276,NA,25,37.23333333,51,1141,1110,16,19
2266,5/28/2015,2015,F2LT-518,6C00012160,SxS,404,940,54.5,7,?,FB,1276,NA,27.6,59.9,25,1050,1091,14,14
2267,5/28/2015,2015,F2LT-330,6C00012161,SxS,484,1190,63.8,5,?,NA,1276,NA,44.8,59.16,68,1039,1032,16,16
2268,5/28/2015,2015,F2LT-398,6C00012162,LxL,431,850,33.9,5,?,NA,1276,NA,29.33333333,33.4,12,1184,1110,15,20
2269,5/28/2015,2015,F2LT-578,6C00012164,SxS,479,1070,50.3,8,?,NA,1276,NA,8,48.42,12,1023,1091,13,13
2270,5/28/2015,2015,F2LT-434,6C00012166,SxS,416,790,57.5,6,?,NA,1276,NA,39.66666667,59.7,37,1050,1091,14,16
2271,5/28/2015,2015,F2LT-384,6C00012169,SxS,415,710,63.3,5,?,GD,1276,NA,54.6,64.64,64,1039,1032,20,19
2272,5/28/2015,2015,F2LT-472,6C00012170,SxS,392,660,50.6,6,?,NA,1276,NA,24.8,57.24,13,1039,1032,19,18
2273,5/28/2015,2015,F2LT-380,6C00012176,SxS,462,1020,56.3,5,?,NA,1276,NA,14.8,49.38,31,1410,1477,14,20
2274,5/28/2015,2015,F2LT-493,6C00012200,SxS,515,1300,64.6,7,?,NA,1276,NA,35,60.34,73,1039,1032,14,16
2275,5/28/2015,2015,F2LT-543,6C00012203,LxL,490,1270,44.4,7,?,NA,1276,NA,35.6,44.44,52,1168,1146,17,23
2276,5/28/2015,2015,F2LT-515,6C00012205,SxS,420,710,54,7,?,NA,1276,NA,11.6,48.52,23,1102,1051,19,18
2277,5/28/2015,2015,F2LT-419,6C00012207,LxL,425,920,36.5,6,?,NA,1276,NA,19.8,37.24,22,1141,1110,13,21
2278,5/28/2015,2015,F2LT-426,6C00012209,SxS,486,1150,63.4,6,?,NA,1276,NA,33.8,59.62,66,1023,1091,11,12
2279,5/28/2015,2015,F2LT-505,6C00012210,SxS,432,890,60.2,7,?,NA,1276,NA,35.66666667,59.43333333,51,1342,1368,13,22
2280,5/28/2015,2015,F2LT-382,6C00012211,LxL,430,860,40.1,5,?,NA,1276,NA,27.4,38.16,36,1119,1146,12,13
2281,5/28/2015,2015,F2LT-532,6C00012213,SxS,360,580,47.7,7,?,FB,1276,cull,9,47.7,9,1023,1091,11,11
2282,5/28/2015,2015,F2LT-581,6C00012215,SxS,482,1140,61.2,8,?,NA,1276,NA,25.4,55.54,56,NA,NA,10,11
2283,5/28/2015,2015,F2LT-395,6C00012216,SxS,457,930,56.3,5,?,NA,1276,NA,32.2,54.42,32,1023,1091,15,16
2284,5/28/2015,2015,F2LT-396,6C00012218,SxS,470,1180,65.8,5,?,NA,1276,NA,75,65.8,75,1396,1405,11,14
2285,5/28/2015,2015,F2LT-620,6C00012221,SxS,420,700,47.3,8,?,NA,1276,NA,4.2,45.58,8,1410,1477,11,18
2286,5/28/2015,2015,F2LT-385,6C00012224,SxS,460,960,59.8,5,?,GD,1276,NA,39.6,57.06,46,NA,NA,16,15
2287,5/28/2015,2015,F2LT-604,6C00012225,LxL,438,850,37.3,8,?,NA,1276,NA,12,31.9,25,1184,1110,19,23
2288,5/28/2015,2015,F2LT-340,6C00012228,SxS,420,690,36.3,5,?,NA,1276,NA,1.2,39.2,1,1450,1477,14,17
2289,5/28/2015,2015,F2LT-610,6C00012229,SxS,410,680,51,8,?,NA,1276,NA,24.8,55.04,16,1102,1051,17,21
2290,5/28/2015,2015,F2LT-331,6C00012236,LxL,457,1040,35.3,5,?,NA,1276,NA,17.4,32.24,18,1184,1110,16,23
2291,5/28/2015,2015,F2LT-502,6C00012237,SxS,515,1660,67.5,7,?,NA,1276,NA,33,59.22,80,NA,NA,16,13
2292,5/28/2015,2015,F2LT-462,6C00012623,SxS,387,660,59,6,?,NA,1276,NA,26.2,57.32,41,1342,1368,19,16
2293,5/28/2015,2015,F2LT-459,6C00012626,SxS,480,1140,60.6,6,?,NA,1276,NA,43,59.63333333,53,1050,1091,14,16
2294,5/28/2015,2015,F2LT-556,6C00012706,SxS,418,770,60,8,?,NA,1276,NA,35.66666667,56.13333333,49,1102,1051,NA,NA
2295,5/28/2015,2015,F2LT-486,6C00012728,SxS,508,1360,57.2,7,?,NA,1276,NA,16.8,53.16,36,1043,1051,15,19
2296,5/28/2015,2015,F2LT-410,6C00013240,LxS,508,1260,51.5,6,?,NA,1276,NA,35.33333333,49.1,48,1087,1170,13,15
2297,5/28/2015,2015,F2LT-369,6C00013241,LxS,470,1050,47.8,5,?,NA,1276,NA,37,49.48,25,1087,1170,12,10
2298,5/28/2015,2015,F2LT-583,6C00013243,LxS,480,1050,54.4,8,?,NA,1276,NA,39.6,50.52,61,1087,1170,18,16
2299,5/28/2015,2015,F2LT-356,6C00013250,SxL,397,640,43.7,5,?,NA,1276,NA,20.4,45.52,19,1127,1072,16,22
2300,5/28/2015,2015,F2LT-367,6C00013253,LxS,435,770,50.3,5,?,NA,1276,NA,20.8,45.3,41,1044,1150,13,9
2301,5/28/2015,2015,F2LT-572,6C00013258,LxS,347,390,32.3,8,?,NA,1276,NA,12,38.75,3,1081,1150,20,25
2302,5/28/2015,2015,F2LT-534,6C00013259,LxS,471,920,66,7,?,NA,1276,NA,51,56.43333333,86,1081,1150,18,20
2303,5/28/2015,2015,F2LT-522,6C00013266,LxS,450,920,53.5,7,?,NA,1276,NA,28.2,50.78,56,1044,1150,17,17
2304,5/28/2015,2015,F2LT-348,6C00013267,SxL,410,710,55.5,5,?,NA,1276,NA,58,51.33333333,72,1128,1078,16,20
2305,5/28/2015,2015,F2LT-555,6C00013268,SxL,396,600,40.1,8,?,NA,1276,NA,31.66666667,49.7,11,1132,1028,18,17
2306,5/28/2015,2015,F2LT-548,6C00013269,SxL,432,830,47.3,7,?,NA,1276,NA,22.2,46.34,35,1132,1028,13,18
2307,5/28/2015,2015,F2LT-324,6C00013272,LxS,457,1130,44.5,5,?,NA,1276,NA,17,43.13333333,11,1077,1170,15,9
2308,5/28/2015,2015,F2LT-528,6C00013275,LxS,475,1160,51.5,7,?,NA,1276,NA,26.2,48.44,49,1087,1170,10,11
2309,5/28/2015,2015,F2LT-439,6C00013278,SxL,390,600,64.2,6,?,NA,1276,NA,51.66666667,57.56666667,80,1132,1028,13,19
2310,5/28/2015,2015,F2LT-622,6C00013303,LxS,436,920,54.2,8,?,NA,1276,NA,46.4,53.2,60,1081,1150,16,25
2311,5/28/2015,2015,F2LT-346,6C00013305,SxL,430,820,46.7,5,?,NA,1276,NA,20.6,44.68,31,1132,1028,14,13
2312,5/28/2015,2015,F2LT-476,6C00013307,SxL,380,590,66,6,?,NA,1276,NA,30.8,50.1,81,1153,1028,11,21
2313,5/28/2015,2015,F2LT-616,6C00013309,SxL,475,1050,47.1,8,?,NA,1276,NA,23.6,46.36,33,1127,1072,13,21
2314,5/28/2015,2015,F2LT-600,6C00013310,LxS,422,690,37.1,8,?,NA,1276,NA,9.2,40.74,5,1044,1150,13,17
2315,5/28/2015,2015,F2LT-603,6C00013311,LxS,503,1280,47.7,8,?,NA,1276,NA,15,43.64,23,1077,1170,12,10
2316,5/28/2015,2015,F2LT-564,6C00013316,LxS,450,890,60.7,8,?,NA,1276,NA,59,58.16,82,1081,1150,10,20
2317,5/28/2015,2015,F2LT-508,6C00013318,SxL,384,590,41.3,7,?,NA,1276,NA,5.4,39.62,14,1157,1078,16,22
2318,5/28/2015,2015,F2LT-487,6C00013324,LxS,501,1160,47.3,7,?,NA,1276,NA,23.2,48.46,22,1077,1170,14,11
2319,5/28/2015,2015,F2LT-490,6C00013326,LxS,415,720,48.1,7,?,NA,1276,NA,25.6,49.1,27,1044,1150,13,16
2320,5/28/2015,2015,F2LT-460,6C00013327,SxL,449,1040,51.4,6,?,NA,1276,NA,39.8,52.16,59,1135,1072,4,10
2321,5/28/2015,2015,F2LT-587,6C00013328,LxS,474,1080,48.8,8,?,NA,1276,NA,19.4,44.18,34,1077,1170,11,10
2322,5/28/2015,2015,F2LT-577,6C00013329,LxS,421,930,48.2,8,?,NA,1276,NA,34.8,49.72,29,1267,1280,16,18
2323,5/28/2015,2015,F2LT-372,6C00013331,LxS,496,1280,58,5,?,NA,1276,NA,33.8,48.52,69,1087,1170,14,12
2324,5/28/2015,2015,F2LT-414,6C00013332,LxS,310,280,14.5,6,?,NA,1276,NA,1,22.1,1,1081,1150,19,25
2325,5/28/2015,2015,F2LT-454,6C00013333,LxS,336,380,35.5,6,?,NA,1276,NA,7.2,39.44,4,1044,1150,13,19
2326,5/28/2015,2015,F2LT-329,6C00013336,LxS,501,1450,47.7,5,?,NA,1276,NA,15.8,40,24,1077,1170,15,14
2327,5/28/2015,2015,F2LT-368,6C00013340,LxS,440,780,48.2,5,?,NA,1276,NA,34.6,50.86,30,1087,1170,15,18
2328,5/28/2015,2015,F2LT-608,6C00013343,LxS,435,780,48.8,8,?,NA,1276,NA,29.2,48.18,35,1044,1150,14,18
2329,5/28/2015,2015,F2LT-467,6C00013344,LxS,387,550,61.2,6,?,NA,1276,NA,28.8,48.38,83,1044,1150,12,16
2330,5/28/2015,2015,F2LT-388,6C00013345,LxS,430,750,57.5,5,?,NA,1276,NA,55.8,56.72,68,1081,1150,17,30
2331,5/28/2015,2015,F2LT-449,6C00013347,SxL,442,1000,52.5,6,?,FB,1276,NA,44.4,54.34,65,1127,1072,16,23
2332,5/28/2015,2015,F2LT-571,6C00013348,SxL,394,650,53.1,8,?,NA,1276,NA,57.4,59.58,66,1132,1028,22,20
2333,5/28/2015,2015,F2LT-429,6C00013351,SxL,379,570,45.5,6,?,NA,1276,NA,16,45.14,25,1128,1078,14,26
2334,5/28/2015,2015,F2LT-477,6C00013355,LxS,504,1220,50.8,6,?,NA,1276,NA,31.2,49.4,43,1087,1170,13,11
2335,5/28/2015,2015,F2LT-391,6C00013361,LxL,434,880,40.5,5,?,NA,1276,NA,32.4,36.24,37,1119,1146,16,15
2336,5/28/2015,2015,F2LT-326,6C00013365,LxL,410,760,28.5,5,?,NA,1276,NA,8,27.4,5,1184,1110,19,20
2337,5/28/2015,2015,F2LT-470,6C00013369,LxL,370,630,33.9,6,?,FB,1276,NA,10.4,34.3,13,1148,1207,15,20
2338,5/28/2015,2015,F2LT-347,6C00013375,LxL,378,550,36.2,5,?,NA,1276,NA,28.8,34.86,21,1162,1125,14,24
2339,5/28/2015,2015,F2LT-353,6C00013378,LxL,421,860,37,5,?,NA,1276,NA,19,33.2,23,1184,1110,16,19
2340,5/28/2015,2015,F2LT-533,6C00013401,LxL,530,1660,48.3,7,?,NA,1276,NA,40.4,47.48,66,1141,1110,15,18
2341,5/28/2015,2015,F2LT-432,6C00013402,LxL,478,1250,46.7,6,?,NA,1276,NA,39,45.42,59,1184,1110,19,20
2342,5/28/2015,2015,F2LT-455,6C00013403,LxL,469,1120,62.3,6,?,NA,1276,NA,41,47.66,70,1184,1110,11,20
2343,5/28/2015,2015,F2LT-512,6C00013406,LxL,383,600,44.6,7,?,NA,1276,NA,20,35.66,55,1168,1146,12,18
2344,5/28/2015,2015,F2LT-471,6C00013409,LxL,467,1090,49.3,6,?,NA,1276,NA,30.2,40.56,67,1168,1146,14,21
2345,5/28/2015,2015,F2LT-402,6C00013410,LxL,455,1040,44.4,6,?,NA,1276,NA,30.6,39.94,53,1404,1470,17,22
2346,5/28/2015,2015,F2LT-612,6C00013418,LxL,448,850,43.5,8,?,NA,1276,NA,31,39.7,47,1119,1146,16,17
2347,5/28/2015,2015,F2LT-628,6C00013419,LxL,482,1220,45.1,8,?,NA,1276,NA,29.4,38.82,56,1119,1146,13,20
2348,5/28/2015,2015,F2LT-431,6C00013421,LxL,462,1020,46.9,6,?,NA,1276,NA,46,48,62,1184,1110,14,19
2349,5/28/2015,2015,F2LT-595,6C00013423,LxL,459,1030,40.5,8,?,NA,1276,NA,32.2,41,38,1184,1110,14,18
2350,5/28/2015,2015,F2LT-504,6C00013428,LxL,505,1450,44.3,7,?,NA,1276,NA,27.8,40.76,50,1184,1110,12,18
2351,5/28/2015,2015,F2LT-333,6C00013430,LxL,392,600,37.5,5,?,NA,1276,NA,29.2,36.78,27,1162,1125,22,22
2352,5/28/2015,2015,F2LT-345,6C00013431,LxL,510,1580,58.6,5,?,NA,1276,NA,44,42.44,69,1141,1110,9,24
2353,5/28/2015,2015,F2LT-399,6C00013433,LxL,363,490,28.3,5,?,NA,1276,NA,14.6,32.04,4,1404,1470,19,21
2354,5/28/2015,2015,F2LT-397,6C00013438,LxL,425,890,38.3,5,?,NA,1276,NA,25.6,35.48,30,1419,1470,16,23
2355,5/28/2015,2015,F2LT-547,6C00013443,LxL,460,1060,40.5,7,?,NA,1276,NA,24.2,38.68,39,1145,1207,15,17
2356,5/28/2015,2015,F2LT-527,6C00013445,LxL,362,440,24.6,7,?,NA,1276,NA,7,30.7,2,1162,1125,19,23
2357,5/28/2015,2015,F2LT-611,6C00013456,LxL,389,570,35.3,8,?,NA,1276,NA,15,33.94,19,1162,1125,19,24
2358,5/28/2015,2015,F2LT-341,6C00013460,LxL,360,510,39.4,5,?,NA,1276,NA,35,35.06666667,34,1162,1125,20,28
2359,5/28/2015,2015,F2LT-351,6C00013464,LxL,465,1020,35.5,5,?,NA,1276,NA,33,37.48,20,1184,1110,14,19
2360,5/28/2015,2015,F2LT-617,6C00013465,LxL,435,830,38.8,8,?,NA,1276,NA,26.2,38.54,32,1119,1146,15,23
2361,5/28/2015,2015,F2LT-618,6C00013471,LxL,473,1250,42,8,?,NA,1276,NA,26.4,38.36,41,1168,1146,13,23
2362,5/28/2015,2015,F2LT-392,6C00013473,LxL,440,940,34.3,5,?,NA,1276,NA,45.66666667,40,15,1404,1470,14,23
2363,5/28/2015,2015,F2LT-400,6C00013476,LxL,411,670,26.4,6,?,NA,1276,NA,13.2,34.8,3,1162,1125,18,27
2364,5/28/2015,2015,F2LT-457,6C00013477,LxL,391,670,21.1,6,?,NA,1276,NA,9,31.42,1,1404,1470,22,21
2365,5/28/2015,2015,F2LT-491,6C00013500,LxS,460,960,57.3,7,?,NA,1276,NA,37.6,52.9,67,1081,1150,18,21
2366,5/28/2015,2015,F2LT-375,6C00013501,LxS,430,840,51.2,5,?,NA,1276,NA,37.2,48.96,45,1087,1170,16,13
2367,5/28/2015,2015,F2LT-573,6C00013505,LxS,381,480,27,8,?,NA,1276,NA,2.2,34.1,2,1044,1150,11,18
2368,5/28/2015,2015,F2LT-594,6C00013506,SxS,490,1140,66.2,8,?,NA,1276,NA,31.66666667,55.6,76,1043,1051,12,18
2369,5/28/2015,2015,F2LT-613,6C00013510,LxS,415,670,45.3,8,?,NA,1276,NA,12,42.36666667,13,1044,1150,15,20
2370,5/28/2015,2015,F2LT-437,6C00013512,LxS,455,1090,53,6,?,NA,1276,NA,44.6,56.26,53,1018,1186,17,16
2371,5/28/2015,2015,F2LT-636,6C00013514,LxS,493,1240,62.6,8,?,NA,1276,NA,56.8,56.9,84,1087,1170,9,12
2372,5/28/2015,2015,F2LT-478,6C00013519,SxS,445,940,63.8,7,?,NA,1276,NA,41,61.06666667,69,1050,1091,16,18
2373,5/28/2015,2015,F2LT-338,6C00013520,SxS,399,650,54.7,5,?,NA,1276,NA,45.33333333,56.1,27,1039,1032,16,17
2374,5/28/2015,2015,F2LT-599,6C00013521,SxS,516,1480,56.7,8,?,NA,1276,NA,22.33333333,53.76666667,35,1043,1051,14,21
2375,5/28/2015,2015,F2LT-621,6C00013523,LxS,449,910,51.1,8,?,NA,1276,NA,46.6,56.3,44,1081,1150,18,28
2376,5/28/2015,2015,F2LT-468,6C00013524,LxS,418,720,58.9,6,?,NA,1276,NA,47.4,55.02,75,1018,1186,11,17
2377,5/28/2015,2015,F2LT-570,6C00013525,SxS,343,480,53,8,?,FB,1276,NA,32,57.55,19,1101,1032,16,13
2378,5/28/2015,2015,F2LT-373,6C00013527,LxS,495,1190,51.2,5,?,NA,1276,NA,37,48.12,46,1087,1170,13,17
2379,5/28/2015,2015,F2LT-562,6C00013528,LxS,446,910,59.4,8,?,NA,1276,NA,61.33333333,57.06666667,77,1081,1150,18,18
2380,5/28/2015,2015,F2LT-442,6C00013529,LxS,408,700,45.2,6,?,NA,1276,NA,6.833333333,41.55,12,1087,1170,17,11
2381,5/28/2015,2015,F2LT-501,6C00013532,LxS,441,900,53.8,7,?,NA,1276,NA,38.2,54.54,58,1081,1150,17,18
2382,5/28/2015,2015,F2LT-445,6C00013534,LxS,436,760,55.8,6,?,NA,1276,NA,31.4,50.28,66,1081,1150,21,23
2383,5/28/2015,2015,F2LT-322,6C00013541,LxS,487,1200,48.7,5,?,NA,1276,NA,46.2,54.04,33,1283,1280,17,19
2384,5/28/2015,2015,F2LT-427,6C00013542,LxS,486,1200,49.6,6,?,NA,1276,NA,35,51.84,38,1087,1170,13,15
2385,5/28/2015,2015,F2LT-377,6C00013543,SxS,403,640,46.6,5,?,NA,1276,NA,12.33333333,47.33333333,7,1050,1091,10,21
2386,5/28/2015,2015,F2LT-387,6C00013546,LxS,510,1310,54.5,5,?,NA,1276,NA,53.33333333,51.1,62,1087,1170,10,15
2387,5/28/2015,2015,F2LT-358,6C00013553,LxS,470,1030,50,5,?,NA,1276,NA,37,49,39,1087,1170,15,14
2388,5/28/2015,2015,F2LT-443,6C00013557,SxS,401,710,64.2,6,?,NA,1276,NA,44.4,62.5,72,1050,1091,17,16
2389,5/28/2015,2015,F2LT-497,6C00013558,LxS,499,1280,54.7,7,?,NA,1276,NA,36.6,53.52,63,1087,1170,17,17
2390,5/28/2015,2015,F2LT-458,6C00013563,LxS,442,940,60.3,6,?,NA,1276,NA,42.6,55.36,79,1081,1150,17,26
2391,5/28/2015,2015,F2LT-521,6C00013566,LxS,467,1240,53.1,7,?,NA,1276,NA,29.6,53.12,54,1308,1337,17,16
2392,5/28/2015,2015,F2LT-538,6C00013567,LxS,475,1140,52.3,7,?,NA,1276,NA,30,50.22,50,1087,1170,17,14
2393,5/28/2015,2015,F2LT-565,6C00013571,SxS,546,1750,62.5,8,?,NA,1276,NA,31.8,57,59,1043,1051,13,20
2394,5/28/2015,2015,F2LT-585,6C00013572,SxS,415,700,53.1,8,?,NA,1276,NA,21,54.9,20,1102,1051,17,19
2395,5/28/2015,2015,F2LT-417,6C00013575,SxS,406,670,55.9,6,?,NA,1276,NA,32,59,29,1102,1051,17,20
